what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1363152172837
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363152220097
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1363152224147
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152226287
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152264197
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152264867
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152282397
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363152292597
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152310247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152314907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152340377
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363152341647
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1363152348277
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1363152350537
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1363152353297
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363152355787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363152356927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152358917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152365087
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152407217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152430707
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152434667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152441587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152461857
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152462657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152467857
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152484717
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152493157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152504828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152509038
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152518538
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363152527188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363152541838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152543818
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363152551618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152554268
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363152565888
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363152566558
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363152566938
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363152567718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363152570998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363152572238
